size,distance_from_center,rooms,price
72,4.06245,3,118000
47,4.03505,2,118000
62,3.78388,3,118000
47,3.54341,2,118000
67,3.52113,2,118000
62,3.47996,3,118000
62,3.47996,3,118000
43.2,3.16964,2,118000
47,3.16964,2,118000
61,1.90083,3,118000
60,1.87036,3,118000
60,1.87036,3,118000
60,1.87036,3,118000
60,1.87036,3,118000
57,1.06401,3,118000
42,1.01797,2,118000
61,0.156989,2,118000
58,0.156989,2,118000
62,3.47996,3,117900
62,9.71245,3,117800
67,2.95232,3,117617
71,3.28594,2,117600
42,1.23374,2,117600
72,6.99227,3,117500
55,1.60348,2,117500
55,1.60348,2,117500
51,1.01797,2,117500
265,10.4546,6,117000
56,9.71245,2,117000
66,9.71245,2,117000
75,7.25097,3,117000
75,7.25097,3,117000
75,6.72591,3,117000
66,6.72591,3,117000
75,6.23083,3,117000
75,6.23083,3,117000
74,5.92751,3,117000
41,4.93726,2,117000
45,4.78557,2,117000
56,4.4936,3,117000
63,3.90821,3,117000
51,3.84297,2,117000
51,3.84297,2,117000
55,3.84297,2,117000
62,3.56307,2,117000
53,3.16964,2,117000
49,3.16964,2,117000
52,2.98057,3,117000
64,2.63446,3,117000
63,2.24597,3,117000
63,1.63052,3,117000
41,1.32601,2,117000
40,0.424649,1,117000
51,4.64015,2,116900
97,4.30986,4,116900
83,8.15602,3,116800
83,8.15602,3,116800
83,6.8129,3,116800
53,6.23083,1,116666
53,6.23083,1,116666
59,4.57727,3,116637
53,9.71245,2,116600
45,4.90635,2,116550
80,8.15602,3,116000
80,8.15602,3,116000
58,7.20064,3,116000
75,6.93042,3,116000
58,5.92751,2,116000
71,4.79129,3,116000
55,2.34047,2,116000
54,1.43593,3,116000
54,1.32601,3,116000
54,0.156989,3,116000
74,4.79129,3,115990
54,3.16964,3,115830
70,7.20064,3,115500
70,4.8742,3,115500
70,4.8742,3,115500
70,4.8742,3,115500
70,4.8742,3,115500
70,4.8742,3,115500
70,4.8742,3,115500
70,4.85083,3,115500
70,4.49736,3,115500
64,9.71245,3,115200
64,4.30986,3,115200
52,6.23083,2,115170
88,5.37728,4,115056
178,23.2237,1,115000
186,17.8702,5,115000
180,17.5813,6,115000
135,17.4008,4,115000
150,16.49,4,115000
240,16.49,,115000
150,15.5261,5,115000
172,10.4045,6,115000
105,10.2087,4,115000
150,9.38009,4,115000
200,8.41157,4,115000
88,7.84599,3,115000
259,7.25261,1,115000
74,7.25097,3,115000
74,7.25097,3,115000
76,7.23805,4,115000
62,7.20064,3,115000
95,7.11992,4,115000
88,6.93042,4,115000
76,6.77976,4,115000
74,6.41305,3,115000
80,6.36535,3,115000
76,6.34408,4,115000
92,6.17354,2,115000
80,6.0833,3,115000
92,6.02467,4,115000
68,5.9807,2,115000
68,5.9807,2,115000
74,5.91953,4,115000
74,5.91953,3,115000
74,5.91953,3,115000
74,5.91953,3,115000
74,5.91953,3,115000
93,5.74776,2,115000
100,5.74776,3,115000
58,5.64468,2,115000
65,5.64468,3,115000
58,5.30318,2,115000
60,5.30318,2,115000
60,5.30318,2,115000
60,5.30318,2,115000
51,5.30318,2,115000
58,5.30318,2,115000
60,5.30318,2,115000
58,5.30318,2,115000
60,5.30318,2,115000
58,5.30318,2,115000
60,5.30318,2,115000
63,5.09024,2,115000
50,5.09024,2,115000
50,5.09024,2,115000
100,5.02093,3,115000
79,4.81763,2,115000
79,4.80972,2,115000
71,4.33231,2,115000
119,3.90821,5,115000
50,3.78758,3,115000
62,3.78758,3,115000
70,3.56307,3,115000
57,3.56307,2,115000
70,3.56307,3,115000
58,3.16964,2,115000
50,2.96816,3,115000
50,2.96816,2,115000
68,2.94191,4,115000
55,2.85759,4,115000
54,2.75441,2,115000
58,2.70573,3,115000
64,2.63446,3,115000
75,2.057,3,115000
74,2.057,3,115000
45,1.76199,2,115000
45,1.76199,2,115000
45,1.76199,2,115000
45,1.76199,2,115000
66,1.63052,2,115000
45,1.32601,2,115000
54,1.05806,2,115000
45,0.424649,2,115000
28,0.351823,1,115000
45,0.308738,2,115000
45,0.156989,2,115000
45,0.156989,2,115000
45,0.156989,2,115000
89,0.156989,4,115000
61,9.71245,2,114900
86,8.43435,3,114900
125,6.43228,1,114900
83,5.23674,3,114900
66,4.70509,2,114900
66,1.63052,2,114900
37,0.414536,2,114900
54,3.16964,3,114860
47,7.20064,2,114800
41,4.93574,2,114800
70,0.424649,3,114800
51,5.09899,3,114500
190,17.4105,4,114000
190,15.5261,4,114000
230,8.41157,5,114000
120,7.27124,4,114000
57,5.09899,2,114000
69,4.79129,3,114000
69,4.79129,2,114000
69,4.79129,3,114000
69,4.79129,3,114000
62,4.06245,3,114000
57,3.90821,3,114000
57,3.90821,3,114000
49,3.8098,2,114000
42,3.8098,2,114000
56,2.67382,2,114000
67,2.55103,2,114000
54,1.24542,1,114000
40,1.15138,2,114000
50,0.156989,2,114000
40,0.156989,2,114000
55,6.01907,2,113950
68,4.19315,4,113900
57.42,4.20169,2,113670
141,7.01534,5,113600
51,6.34408,2,113600
35,2.67382,1,113500
57,2.057,3,113430
52.75,2.59126,2,113413
56,9.71245,2,113140
58,7.20064,3,113100
58,5.09899,3,113100
65,6.77976,3,113000
65,6.48014,3,113000
88,5.47531,3,113000
59,5.30318,2,113000
55,5.30318,2,113000
56,5.30318,2,113000
56,5.30318,2,113000
59,5.30318,2,113000
64,4.78557,2,113000
45,4.75884,2,113000
57,3.54341,2,113000
70,2.70573,3,113000
71,1.89028,3,113000
35,1.01797,1,113000
50,0.424649,2,113000
35,0.406916,1,113000
35,0.156989,1,113000
50,0.156989,2,113000
35,0.0827487,1,113000
75,7.20064,4,112500
41,4.27141,1,112500
47,3.16964,2,112330
47,3.16964,2,112330
47,2.67382,2,112330
47,2.67382,2,112330
55,2.057,2,112200
58,1.05806,2,112200
58,1.05806,2,112200
58,0.156989,2,112200
200,26.7801,7,112000
116,17.5813,4,112000
66,9.71245,3,112000
86,9.39322,4,112000
58,8.15602,2,112000
75,7.11614,3,112000
75,6.96705,3,112000
88,6.8129,4,112000
88,6.8129,4,112000
66,6.77976,2,112000
66,6.77976,2,112000
66,6.77976,3,112000
66,6.65334,2,112000
100,6.57783,3,112000
51,6.23083,2,112000
51,5.99067,2,112000
94,5.92751,3,112000
51,5.14228,2,112000
51,5.14228,1,112000
51,5.14228,2,112000
62,5.09899,3,112000
58,4.69692,3,112000
58,4.1511,2,112000
55,3.52113,2,112000
71.85,3.16964,3,112000
58,1.83145,2,112000
43,0.424649,2,112000
48,0.424649,2,112000
60,0.156989,2,112000
60,0.156989,2,112000
32,0.156989,1,112000
50,0.156989,2,112000
51,6.23083,2,111888
83,7.20064,,111673
73,5.37728,3,111325
73,5.37728,3,111325
53,6.01907,2,111271
85,5.37728,4,111150
46,3.16964,2,111039
46,3.16964,2,111039
46,2.67382,2,111039
46,2.67382,2,111039
200,16.49,10,111000
54,4.44433,2,111000
54,4.33231,2,111000
54,3.70029,2,111000
54,3.20643,2,111000
54,3.20643,2,111000
54,3.04747,2,111000
50,0.906471,2,111000
54,0.156989,2,111000
172,11.9736,5,110900
66,9.71245,3,110900
66,5.30318,2,110900
50,9.71245,2,110242
58,4.8742,2,110200
288,26.7801,8,110000
112,18.7499,4,110000
254,17.5813,,110000
70,17.5813,3,110000
100,16.49,4,110000
120,15.5261,4,110000
120,15.5261,3,110000
240,12.124,6,110000
128,10.8489,3,110000
58,10.6526,2,110000
82,10.5226,4,110000
130,10.4045,4,110000
70,9.71245,3,110000
70,9.71245,3,110000
200,9.50624,,110000
155,9.2638,4,110000
96,9.1177,4,110000
75,9.1177,3,110000
76,9.1177,3,110000
76,9.1177,3,110000
75,9.1177,3,110000
242,8.95911,5,110000
76,8.55642,3,110000
270,8.41157,5,110000
160,8.04114,6,110000
230,7.87275,6,110000
128,7.80819,3,110000
96,7.79254,4,110000
67,7.38714,3,110000
71,7.25097,3,110000
49,7.20064,2,110000
71,7.11614,3,110000
78,6.93042,3,110000
110,6.93042,4,110000
66,6.72591,2,110000
66,6.72591,2,110000
94,6.23083,3,110000
51,6.01333,2,110000
79,5.92751,3,110000
69,5.92751,3,110000
80,5.91953,3,110000
106,5.91953,2,110000
80,5.91953,4,110000
140,5.79053,4,110000
80,5.77515,3,110000
74,5.74776,3,110000
76,5.74776,3,110000
77,5.74776,3,110000
57,5.70676,2,110000
75,5.49264,3,110000
75,5.39366,4,110000
69,5.37728,4,110000
60,5.30318,2,110000
65,5.14228,2,110000
65,5.14228,2,110000
65,5.14228,3,110000
65,5.14228,2,110000
55,5.09899,2,110000
61,5.09899,3,110000
65,5.06589,2,110000
65,4.97679,2,110000
88,4.78557,3,110000
61,4.78557,3,110000
80,4.78557,3,110000
61,4.69622,3,110000
70,4.57727,4,110000
65,4.5705,2,110000
65,4.5705,2,110000
65,4.5705,2,110000
65,4.5705,2,110000
65,4.5705,2,110000
71,4.53764,3,110000
61.76,4.36873,3,110000
49,4.32913,2,110000
55,4.20169,3,110000
59,4.05848,3,110000
60,4.05848,3,110000
220,3.93211,5,110000
72,3.90821,3,110000
80,3.84297,3,110000
61,3.84297,3,110000
80,3.8098,3,110000
58,3.52113,2,110000
56,2.85759,2,110000
49,2.80013,2,110000
72,2.67382,3,110000
72,2.67382,3,110000
57,2.57245,2,110000
72,2.14118,3,110000
76,2.14118,2,110000
51,2.14118,2,110000
43,2.057,2,110000
72,2.057,3,110000
54,2.057,3,110000
49,1.90083,2,110000
49,1.90083,2,110000
144,1.63052,5,110000
96,1.63052,4,110000
101,1.32601,3,110000
44,1.20974,1,110000
44,1.15138,1,110000
76,1.15138,3,110000
39,1.09783,2,110000
47,1.06401,2,110000
41,1.06401,2,110000
47,1.06401,2,110000
39,1.05806,2,110000
80,1.01797,3,110000
41,1.01797,2,110000
59,0.691768,2,110000
59,0.665424,2,110000
58,0.661775,3,110000
60,0.661775,2,110000
41,0.424649,2,110000
40,0.424649,2,110000
41,0.424649,2,110000
96,0.156989,4,110000
75,0.156989,2,110000
75,0.156989,4,110000
110,0.156989,4,110000
42,0.156989,2,110000
77,7.05057,3,109900
66,6.23083,2,109900
76,5.64468,3,109900
77,5.36358,3,109900
53,4.36904,3,109900
46,4.29808,2,109900
48,4.29808,2,109900
60,3.54341,2,109900
58,0.156989,2,109900
50,7.20064,2,109890
50,2.70644,3,109890
50,2.16739,2,109888
62,6.8129,3,109500
67,5.9807,2,109500
53,9.71245,2,109150
86,10.8419,4,109000
60,9.71245,3,109000
60,9.71245,3,109000
59,7.58397,3,109000
63,7.25097,3,109000
70,7.10541,4,109000
66,6.72591,2,109000
66,6.72591,2,109000
66,6.72591,3,109000
69,6.68038,3,109000
66,6.45555,2,109000
59,6.23083,3,109000
66,6.23083,3,109000
66,6.23083,3,109000
78,6.0833,3,109000
86,6.0833,3,109000
78,6.0833,3,109000
84,5.96731,3,109000
59,5.23674,3,109000
67,4.66351,2,109000
69,4.63822,3,109000
69,4.5705,3,109000
93,4.53764,4,109000
63,4.4049,2,109000
63,4.4049,3,109000
59,4.4049,2,109000
69,3.8098,3,109000
77,3.20643,2,109000
53.5,2.98057,2,109000
45,2.98057,1,109000
59,2.56952,2,109000
63,1.90083,4,109000
53,1.89028,2,109000
53,1.66592,2,109000
53,1.56083,2,109000
63,1.51172,4,109000
81,7.20064,2.5,108982
70,5.64468,3,108900
47,4.29808,2,108900
46,4.27141,2,108888
48,4.27141,2,108800
41.83,1.15138,1,108758
52,4.57727,2,108717
79,5.91953,3,108625
70,8.15602,2,108500
43,3.16964,2,108500
43,2.67382,2,108500
78,9.71245,2,108000
66,9.71245,3,108000
82,9.71245,3,108000
78,9.71245,2,108000
86,9.3632,3,108000
51,7.20064,2,108000
51,7.20064,1.5,108000
83,6.70611,3,108000
66,6.01907,3,108000
52,5.47245,2,108000
47,5.09899,2,108000
82,4.53764,4,108000
72,3.90821,3,108000
57,3.59195,4,108000
72,3.56307,3,108000
58,3.56307,3,108000
51,3.56307,2,108000
51,3.56307,2,108000
51,3.56307,2,108000
51,3.56307,2,108000
51,3.56307,2,108000
51,3.56307,2,108000
51,2.70573,2,108000
50,1.89028,2,108000
50,1.89028,2,108000
50,1.68098,2,108000
58,1.63052,2,108000
50,1.49218,2,108000
60,1.49218,2,108000
50,1.15138,2,108000
50,1.15138,2,108000
58,0.691768,2,108000
36,0.424649,2,108000
58,0.156989,2,108000
50,0.156989,2,108000
50,0.156989,2,108000
50,0.156989,2,108000
58,0.0246945,2,108000
48,2.84337,2,107910
73,5.9315,4,107900
73,5.09899,4,107900
73,0.156989,4,107900
50,1.49218,2,107888
66,9.71245,3,107500
65,9.71245,2.5,107500
66,9.71245,3,107500
66,9.71245,3,107500
66,9.39322,3,107500
78,6.8129,3,107500
66,5.30318,2,107500
66,0.156989,3,107500
78,5.91953,3,107480
74,5.37728,3,107300
62,8.15602,3,107250
48,7.7992,2,107000
58,7.20064,3,107000
82,7.20064,2,107000
88,6.93042,4,107000
66,6.83175,2,107000
66,6.83175,2,107000
66,6.83175,2,107000
66,6.83175,2,107000
66,6.72591,3,107000
66,6.72591,2,107000
60,6.72591,2,107000
66,6.72591,2,107000
82,6.36535,3,107000
86,6.19001,4,107000
68,6.1321,3,107000
82,6.0833,3,107000
74,5.9315,3,107000
65,5.74776,3,107000
33,5.64468,1,107000
49,4.75884,2,107000
57,3.90821,3,107000
83,3.64191,3,107000
58,3.56307,3,107000
58,3.56307,,107000
39,3.56307,2,107000
58,3.56307,3,107000
58,2.70573,3,107000
58,2.70573,3,107000
66,2.63446,3,107000
50,2.057,3,107000
62,1.88458,3,107000
66,1.63052,3,107000
60,1.0579,3,107000
60,0.156989,2,107000
37,0.156989,3,107000
60,0.156989,3,107000
28,0.156989,1,107000
60,0.156989,2,107000
60,0.156989,2,107000
60,0.156989,2,107000
60,0.156989,2,107000
53.48,9.71245,3,106960
62,8.15602,3,106900
63,4.20169,3,106900
50,3.16964,3,106799
53,9.71245,2,106740
62,7.20064,2,106400
220,10.4045,5,106000
200,9.71245,12,106000
125,9.39322,4,106000
70,6.96705,3,106000
66,6.77976,2,106000
66,6.77976,2,106000
66,6.10481,2,106000
60,4.73454,2,106000
33,4.69648,1,106000
33,4.69648,1,106000
33,4.69648,1,106000
33,4.69648,1,106000
33,4.29808,1,106000
60,3.52113,2,106000
62,3.52113,2,106000
60,3.52113,2,106000
60,3.52113,3,106000
60,3.52113,2,106000
60,3.52113,2,106000
46,2.057,3,106000
34,1.89028,2,106000
40,1.01797,2,106000
65,9.71245,3,105900
66,6.77976,3,105900
54,5.39366,2,105900
53,4.20169,2,105800
46,3.16964,2,105800
48,7.20064,2,105600
48,3.54341,2,105600
48,2.70573,2,105600
48,2.70573,2,105600
44,0.156989,2,105500
40,0.0246945,2,105500
38.9,1.98378,2,105030
38.9,1.98378,2,105030
30,0.0246945,1,105008
330,26.7472,10,105000
240,15.5261,6,105000
182,14.8455,,105000
128,12.4263,3,105000
247,11.8296,6,105000
206,10.9096,4,105000
149,10.8489,5,105000
500,9.71245,5,105000
240,9.71245,4,105000
59,9.71245,3,105000
60,9.71245,3,105000
65,9.71245,2,105000
65,9.71245,3,105000
66,9.71245,3,105000
59,9.71245,3,105000
56,9.71245,2,105000
56,9.71245,2,105000
150,8.66102,,105000
92,8.41157,4,105000
71,8.15602,3,105000
63,8.15602,3,105000
128,7.80819,3,105000
83,7.47527,3,105000
66,7.3916,3,105000
66,7.3916,3,105000
66,7.3916,3,105000
66,7.3916,3,105000
66,7.25097,3,105000
66,7.25097,3,105000
58,6.82916,3,105000
58,6.77976,2,105000
66,6.77976,3,105000
63,6.77976,2,105000
120,6.72465,3,105000
142,6.51185,4,105000
127,6.17354,3,105000
135,6.17354,4,105000
56,6.1321,3,105000
94,5.92751,3,105000
62,5.80614,3,105000
66,5.74776,4,105000
94,5.74776,3,105000
134,5.37728,5,105000
80,5.09899,4,105000
57,4.78557,3,105000
55,4.7393,2,105000
78,4.6032,3,105000
59,4.55249,3,105000
62,4.4049,3,105000
68,4.30986,3,105000
40,4.30986,3,105000
55,3.83992,2,105000
50,3.59195,3,105000
62,3.56307,2,105000
62,3.47996,3,105000
54,2.98057,2,105000
54,2.98057,2,105000
54,2.98057,2,105000
54,2.67503,2,105000
54,2.67503,2,105000
54,2.67503,2,105000
68,2.67382,3,105000
50,2.47818,3,105000
39,2.34047,1,105000
39,2.26694,2,105000
50,2.057,2,105000
60,2.057,3,105000
253,1.63052,8,105000
128,1.63052,3,105000
30,1.43364,1,105000
30,1.24542,1,105000
30,0.424649,1,105000
32,0.424649,2,105000
32,0.424649,2,105000
30,0.424649,1,105000
59,0.424649,2,105000
23,0.414536,1,105000
40,0.156989,2,105000
23,0.0246945,1,105000
66,2.51158,4,104990
182,14.8455,1,104900
66,9.71245,3,104900
54,6.23083,2,104900
54,5.45448,2,104900
54,5.09899,2,104900
80,4.5705,3,104900
52,1.06401,2,104900
52,0.848632,1,104900
37,0.414536,1,104900
35,0.156989,2,104900
126,9.71245,4,104800
66,9.71245,2,104000
39,9.71245,2,104000
94,9.31894,4,104000
94,9.31894,4,104000
94,9.31894,4,104000
51,5.66691,2,104000
51,5.66691,2,104000
51,4.33231,2,104000
46,1.89028,2,104000
56,1.64318,2,104000
75,6.22373,3,103950
63,9.10351,3,103500
58,5.92751,3,103500
48,4.57727,2,103500
46,3.16964,2,103500
45,6.23083,1,103270
46,5.09899,2,103250
63,4.78557,2,103000
63,4.78557,1,103000
54,4.48174,2,103000
282,1.63052,4,103000
60,1.42375,3,103000
46,1.1719,2,103000
45,6.23083,2,102994
45,6.23083,2,102649
54,5.09024,3,102600
66,7.80819,3,102500
32,0.156989,1,102400
45,5.87361,1,102363
250,10.4045,4,102000
66,7.25097,2,102000
63,7.25097,3,102000
75,7.11614,3,102000
74,7.11614,3,102000
74,7.11614,3,102000
75,7.11614,3,102000
74,7.11614,3,102000
87,6.96705,3,102000
75,6.96705,3,102000
75,6.96705,3,102000
120,6.95395,3,102000
70,6.34408,3,102000
61,6.19001,2,102000
61,6.1321,2,102000
61,6.1321,2,102000
62,6.0833,3,102000
54,4.63822,2,102000
54,4.63822,2,102000
54,4.5705,3,102000
54,4.5705,2,102000
54,4.5705,3,102000
54,4.5705,2,102000
54,4.5705,2,102000
53,4.40545,2,102000
70,4.36904,3,102000
70,4.36904,3,102000
70,4.36873,3,102000
70,4.36873,3,102000
70,4.36873,3,102000
70,4.36873,3,102000
55,4.06245,2,102000
54,3.8098,3,102000
54,4.5705,2,101888
84,7.06187,4,101800
84,5.91953,4,101800
49,7.20064,2,101603
52,4.57727,3,101375
49,7.20064,3,101346
49,7.20064,3,101346
49,7.20064,3,101346
49,7.20064,3,101346
39,1.89028,1,101140
63,9.71245,3,101111
61,5.69251,2,100650
58,8.15602,3,100350
218,20.9613,6,100000
181,20.7061,3,100000
120,18.8971,1,100000
236,17.5813,6,100000
140,17.5813,10,100000
211,15.2525,5,100000
141,14.8455,4,100000
130,13.1723,6,100000
76,10.8419,3,100000
300,10.4045,6,100000
81,9.71245,3,100000
50,9.71245,2,100000
120,9.71245,3,100000
90,9.38009,4,100000
126,9.38009,,100000
155,8.69039,5,100000
100,8.41157,4,100000
163,8.0297,1,100000
116,7.58397,4,100000
99,7.58397,4,100000
66,7.30011,3,100000
66,7.30011,3,100000
66,7.30011,3,100000
66,7.30011,3,100000
75,7.11614,3,100000
81,7.06187,4,100000
74,6.99219,3,100000
87,6.93042,4,100000
45,6.72203,1.5,100000
138,6.24953,5,100000
63,6.23083,3,100000
56,6.17885,2,100000
56,6.17885,2,100000
56,6.17885,2,100000
56,6.17885,2,100000
62,6.1321,3,100000
95,6.09017,1,100000
65,6.0833,3,100000
65,5.9807,2,100000
80,5.91953,4,100000
84,5.23674,2,100000
63,5.23674,4,100000
54,4.97722,4,100000
62,4.78557,3,100000
61,4.78557,2,100000
56,3.16964,2,100000
45,2.96816,2,100000
77,1.89028,2,100000
140,1.63052,5,100000
41,1.56083,3,100000
32,1.49218,2,100000
60,1.06401,3,100000
58,1.05806,3,100000
64,0.369382,3,100000
20,0.345582,1,100000
40,0.156989,2,100000
87,6.17354,4,99999
76,4.06245,3,99990
120,26.7472,10,99900
112,18.7499,4,99900
67,7.00949,3,99900
87,6.93042,4,99900
215,6.22625,5,99900
65,4.79435,2,99900
54,4.45021,3,99900
70,4.44321,3,99900
48,4.06245,2,99900
48,4.06245,3,99900
48,4.06245,3,99900
62,3.16964,3,99900
45,1.89028,2,99900
40,1.80439,2,99900
600,1.63052,5,99900
40,1.32601,2,99900
40,1.32601,2,99900
40,1.32601,2,99900
39.9,1.32601,2,99900
40,1.32601,2,99900
28,0.617663,1,99900
40,0.156989,2,99900
46,4.06245,2,99880
191,9.38009,,99800
49.89,4.57727,2,99780
57,3.90821,3,99750
185,17.5813,1,99500
43,9.71245,1,99500
58,8.15602,3,99500
57,4.83288,2,99500
39,2.34047,1,99500
34,2.16739,2,99500
60,2.057,2,99500
70,1.24846,2,99500
100,26.7801,3,99000
162,26.7472,4,99000
309,22.4899,,99000
290,17.9474,1,99000
81,17.5813,3,99000
98,17.5813,4,99000
244,16.8407,6,99000
160,16.3783,10,99000
228,15.5261,6,99000
200,15.5261,4,99000
125,15.4883,10,99000
309,13.1723,8,99000
130,11.6571,5,99000
200,10.9729,,99000
350,10.4979,10,99000
46,9.71245,2,99000
45.3,9.71245,2,99000
66,9.71245,3,99000
55,9.71245,2,99000
61,9.71245,3,99000
55,9.71245,2,99000
55,9.39322,2,99000
157,9.31894,3,99000
95,9.09402,4,99000
89,8.88555,5,99000
104,8.88555,3,99000
137,8.28183,3,99000
55,7.38714,2,99000
94,7.20064,3,99000
50,7.20064,2,99000
79,7.07387,3,99000
80,7.07387,3,99000
95,6.93042,4,99000
63,6.72591,3,99000
66,6.45555,2,99000
66,6.23083,3,99000
53,6.1321,2,99000
96,6.0833,4,99000
67,6.0833,3,99000
61,6.01907,3,99000
64,6.01907,3,99000
100,5.91953,6,99000
285,5.91953,4,99000
280,5.91953,4,99000
90,5.91953,3,99000
84,5.74776,4,99000
87,5.37728,4,99000
87,5.37728,4,99000
86,5.37728,4,99000
59,5.29784,3,99000
58,5.09899,2,99000
51,4.66351,2,99000
61,4.57727,3,99000
51,4.56217,2,99000
61,4.55249,3,99000
62,4.19315,2,99000
84,4.19315,4,99000
46,4.19315,2,99000
48,4.13714,2,99000
46,4.06245,2,99000
47,3.90765,2,99000
71,3.84297,3,99000
71,3.8098,3,99000
51,3.54681,2,99000
80,2.77695,3,99000
80,2.70573,3,99000
93,2.59126,3,99000
260,1.63052,,99000
287,1.63052,5,99000
140,1.63052,6,99000
280,1.63052,4,99000
86,1.63052,3,99000
66,1.06401,2,99000
30,0.424649,1,99000
28,0.406916,1,99000
28,0.156989,1,99000
95,0.156989,4,99000
55,0.156989,2,99000
63,9.71245,4,98900
50,6.23083,3,98900
40,0.424649,2,98900
51,4.78557,2,98800
47,2.057,3,98700
68,5.37728,3,98600
58,4.5705,3,98500
50,4.06245,2,98500
300,26.7472,5,98000
126,15.5261,4,98000
62,9.71245,2,98000
103,8.41157,5,98000
79,8.15602,3,98000
63,7.25097,3,98000
80,7.20064,4,98000
74,7.11614,3,98000
285,7.10026,4,98000
39,7.10026,1,98000
46,6.85157,2,98000
46,6.77976,2,98000
46,6.77976,2,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
63,6.72591,3,98000
76,6.36535,4,98000
63,6.23083,3,98000
76,6.0833,4,98000
70,5.9315,3,98000
63,5.64468,3,98000
46,5.64468,2,98000
63,5.64468,3,98000
65,5.1685,2,98000
79,4.78557,3,98000
65,4.72679,2,98000
65,4.72639,2,98000
65,4.72337,2,98000
65,4.6465,3,98000
49,4.20169,3,98000
62,3.90821,3,98000
90,3.90821,3,98000
90,3.90821,3,98000
47,3.47996,2,98000
38,2.98057,2,98000
80,2.70644,4,98000
79,2.70644,4,98000
80,2.70644,4,98000
50,2.63446,3,98000
62,2.24597,3,98000
39,2.04495,1,98000
44,1.95259,1,98000
62,1.63052,3,98000
39,1.60465,1,98000
39,1.06401,1,98000
48,0.424649,2,98000
63,6.72591,2,97900
54,5.30318,2,97900
54,5.30318,2,97900
32,4.69648,1,97900
65,6.68038,2,97500
61,4.79129,2,97500
72,9.31894,3,97200
54,5.30318,2,97200
300,22.3943,10,97000
59,9.71245,2,97000
62,9.71245,3,97000
54,9.71245,2,97000
59,9.39322,2,97000
100,9.31894,,97000
49,5.9807,2,97000
49,5.9807,2,97000
110,5.60604,4,97000
70,5.23674,2,97000
55,4.90804,2,97000
47,4.75884,3,97000
47,4.5705,3,97000
50,4.5705,3,97000
46,4.19315,2,97000
60,4.06245,2,97000
62,4.06245,3,97000
54,4.06245,2,97000
185,3.96746,7,97000
50,3.8098,2,97000
62,3.09257,3,97000
31,2.16739,1,97000
1200,1.63052,,97000
27,0.424649,1,97000
36,0.411135,2,97000
35,0.156989,1,97000
35,0.156989,2,97000
59,0.156989,2,97000
71,6.70611,3,96900
72,7.20064,3.5,96873
64.47,4.06245,10,96700
92,5.74776,3,96600
113,9.39322,4,96500
71,9.31894,3,96500
65,5.91953,3,96500
52,4.83288,2,96500
48,3.28476,2,96260
48,3.27518,2,96260
48,3.27406,2,96260
48,3.27406,2,96260
46,9.71245,2,96140
63,5.37728,3,96075
63,9.71245,3,96000
70,8.15602,3,96000
48,7.05503,2,96000
61,7.05503,3,96000
51,6.23083,2,96000
71,5.88899,4,96000
